News	Subjectivity	Polarity	Analysis
['Health experts say the US appears to be turning the corner, with COVID-19 cases at a seven-month low.\n\nThe CDC is expecting the trend of lowering cases to continue, forecasting a sharp decline in deaths over the next month.\n\nEntertainment is making a comeback, with Broadway tickets in New York on sale for September.\n\nDuring the road to normalcy, conversations have sparked in relation to booster shots.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5024891774891774	0.17943722943722945	Positive
"['A 28-year-old woman transformed her office-focused business during the pandemic to surpass $1m in revenue in just over a year.', 'These celebs are already wildly successful in their field, but have managed to branch out and find huge profit in their ambitious side hustles.', 'Natasha Giannetti was forced to transform her business during the pandemic. Picture: NCA NewsWire / Daniel PockettSource:News Corp Australia', 'Natasha Giannetti’s stomach sunk when employees were sent home at the beginning of the COVID-19 outbreak, nearly destroying her freshly launched business entirely aimed at catering for office workers.', 'The 28-year-old Melbourne businesswoman had spent years researching, investing and finetuning her concept Snacks With Bite, a subscription-based food delivery service.', 'The company launched in January 2020 to provide creative healthy snacks to workers, operating much the same as milk and fruit deliveries do.', 'The communal snack stands were designed to be set up in offices and restocked weekly or monthly.', 'But after two months of operation, the business’s subscriptions almost completely dried up as employees were forced to retreated to working from home, leaving the young chief executive with a warehouse full of stock she knew she wouldn’t be able to sell.', '“I was absolutely terrified,” Ms Giannetti told NCA NewsWire.', 'RELATED: $10m idea borne in ‘dimly lit smoky bars’', 'Two months after the business was launched, office workers were sent home. Picture: NCA NewsWire/Daniel PockettSource:News Corp Australia', ""“As you can imagine, an office subscription business wasn't the best idea when all of the offices in Australia had pretty much closed."", ""“Like any business owner at that time, I didn't know what was coming — I didn’t know when it would end or what the right thing to do was.”"", 'Ms Giannetti was left with two options — effectively shut the business down and put her concept into hibernation or significantly change the business model.', 'She said the initial subscription-based inspiration was borne out of solving a pain point for office-based clients, so she went back to the well to figure out what that next issue for companies was.', '“That’s when the next idea came,” she said, revealing her business’s pivot led to the company selling more than 20,000 snack boxes and surpassing $1m in revenue in a little over a year of operation.', '“Now that people were working from home, what’s the new pain point? What’s a service I can provide that’s going to give my customers value when they’re not in the office?', '“I spoke to customers and asked what were the biggest issues and the biggest theme was the fact they were noticing their employees were losing motivation from home and feeling really down.', 'Snacks with Bite evolved during pandemic.Source:Supplied', ""“That's the reason we pivoted the business to work from home boxes. We changed it so we were sending boxes of snacks to employees at home to brighten up their days and thank them for working crazy hours from home.”"", 'Ms Giannetti, who runs the business from a co-working space in Melbourne’s trendy inner-north suburb of Fitzroy, hopes the forced transformation in Snacks With Bite has given the business another revenue stream now employees have begun returning to offices.', ""“For a business, it's good to have as many revenue channels as possible so it’s a real positive now to know the business has legs to do both,” she said."", 'The 28-year-old is now focused on another issue to take the business to the next level — companies struggling to attract employees back into offices.', '“A lot of employees are used to being at home now,” Ms Giannetti said.', ""“So the pain point that we're filling and the solution we’re giving our clients now is that it’s a really fun, healthy, nice incentive to bring your employees back to the office."", ""“So that's what we’re going for this year.”"", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.465528663255936	0.17896267873540603	Positive
"[""Nepal's health system has been overwhelmed by the sudden spike in Covid-19 cases, with hospitals filling fast and relatives of patients scrambling for medicine and intensive care beds"", ""Nepal's tourism industry suffered a devastating blow last year when the pandemic prompted a complete shutdown of its summits, costing millions in lost revenueSource:AFP"", ""More than 30 sick climbers have been evacuated from the foot of Mount Everest, raising fears that coronavirus may scupper a hoped-for bumper season on the world's highest mountain."", '""We are very scared, there are many rumours and we don\'t know what is really going on,"" said Harshvardhan Joshi, an Indian climber hoping to summit Everest.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5151041666666667	0.09933035714285714	Positive
['India’s official virus death toll has come under scrutiny as obituaries in an Indian newspaper suggest the real figure could be much worse.', 'Experts have warned India’s COVID-19 crisis will get even worse, with cases continuing to rise at a terrifying rate.', 'Relatives perform the last rites for the cremation of a man who died after contracting COVID-19. Picture: Ritesh Shukla/Getty ImagesSource:Getty Images', 'Obituaries in an Indian newspaper reveal the country’s death toll could be much worse than official government statistics indicate.', 'A day after India set new global records for daily deaths and infections from COVID-19 with more than 4000 lives lost and 412,000 new infections, a report shows why rumours about an alleged cover-up continue to spread.', 'The Washington Postlooked through obituaries in a local newspaper in the western city of Rajkot for a single day in April and found there were more than 240 death notices for people who had died from COVID-19.', 'That figure is in stark contrast to an official government figure from Rajkot and its surrounding district which showed just 12 deaths on that day.', 'The Post claims crematorium statistics from three randomly selected cities showed “a wide divergence from official tallies” and “appeared to capture only a fraction of COVID-19 deaths”.', 'RELATED: Worsening situation in virus-hit India', 'Relatives perform the last rites for the cremation of a man on the banks of the Ganges river after he died from COVID-19. Picture: Ritesh Shukla/Getty ImagesSource:Getty Images', 'Crematoriums working day and night', 'News.com.au previously reported on the discrepancy between bodies and the government’s official death toll. In Lucknow, at a COVID-only crematorium, double the number of bodies arrived on six different days in April compared to government data.', '“We are working day and night,” an employee said. “The incinerators are running full-time but still many people have to wait with the bodies for the last rites.”', 'Harvard epidemiologist Eric Feigl-Ding last week called the situation “extremely worrisome”.', '“Deaths being suppressed,” he wrote. “At the two crematoriums in Bhopal, 187 bodies were cremated following COVID protocols in four days – all while official death toll remained at just five.”', 'A journalist in New Delhi earlier this week told news.com.au he is seeing “absolute carnage” and scenes that resemble a “world war-like situation” with “dead bodies everywhere”.', 'Tahir Ibn Manzoor said he was shocked by what he was seeing.', '“It is a warlike situation where you see bodies piled up. Some are rotting with their relatives and family members waiting for hours in the crematorium grounds which are usually cramped for space with furnaces burning round the clock.”', 'The concerns over India’s actual death toll come as shocking statistics reveal the toll COVID-19 has had on other parts of the country.', 'RELATED: Viral picture reveals India’s nightmare', 'A worker helps cremate bodies in Allahabad, Uttar Pradesh, India. Picture: Ritesh Shukla/Getty ImagesSource:Getty Images', 'Poverty adding to severity of crisis', 'A new study shows around 230 million Indians fell into poverty due to the pandemic last year with young people and women the hardest hit, and the current second wave threatens to make matters even worse.', 'India’s stringent months-long lockdown from last March put around 100 million people out of work, the report by the Bangalore-based Azim Premji University said, with around 15 per cent unable to find jobs even by the end of the year.', 'Women fared worst in that group, with a staggering 47 per cent of female workers unable to secure employment even after virus restrictions were lifted, according to the study published on Wednesday.', 'The report, which defined people in poverty as those living on less than 375 rupees ($5) per day, said: “Though incomes fell across the board, the pandemic has taken a far heavier toll on poorer households.”', 'Asia’s third-largest economy was in the throes of a prolonged slowdown even before COVID-19 struck, but the pandemic unravelled years of gains.', 'An estimated 50 million Indians were expected to climb out of poverty last year; instead the poorest 20 per cent of households saw their entire income vanish in April and May as business ground to a halt.', '“Needless to say, the second wave is going to make things worse,” said Amit Basole, one of the report’s authors.', 'Many families coped with the income losses by spending less on food and taking on debt, with an alarming 20 per cent of respondents revealing that their food intake had not improved even six months later.', 'RELATED: Rescue flights to India ‘looking good’', 'India’s real death toll is considered by experts to be much higher than numbers from official government sources. Picture: Ritesh Shukla/Getty ImagesSource:Getty Images', 'Pop praises ‘tireless work’ amid India’s second wave', 'Last year’s lockdown sparked a huge exodus of millions of migrant workers who headed home to their villages, with many planning to return after the economy reopened for business.', 'But one in three people aged under 25 failed to find work even by the end of the year after losing jobs in the lockdown, the study said.', 'As a vicious second virus wave overwhelms hospitals and triggers fresh curbs on economic activity in most of the country, millions of Indians whose lives are already precarious are likely to see their condition worsen.', 'The situation has concerned Pope Francis who on Thursday hailed the “tireless” work of medics in India and urged them to stay strong in a message of support for the coronavirus-plagued country.', 'In a message to the Catholic Bishops’ Conference in India, the pontiff offered his “heartfelt solidarity and spiritual closeness to all the Indian people”.', '“My thoughts go above all to the sick and their families, to those who care for them, and in particular to those who are mourning the loss of their loved ones,” he said.', '“I think too of the many doctors, nurses, hospital workers, ambulance drivers and those working tirelessly to respond to the immediate needs of their brothers and sisters.', '“With deep appreciation I invoke upon all of them God’s gifts of perseverance, strength and peace.”', '– with AFP', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.42788232175987273	-0.02256824807845216	Negative
"['Jeremy and Tabitha have made a killing out of a really simple concept, but they joke they are on a mission to save marriages.', ""Ever wanted to run your own business? Don't miss these tips on your journey to becoming a successful entrepreneur!"", 'IsoKing managing director Jeremy Fleming and his wife Tabitha have a dream of IsoKing becoming the next Koala Living. Picture: SuppliedSource:Supplied', 'A simple idea to create flat pack desks that require no screws or allen keys has seen new business IsoKing rake in a “mind blowing” $3.6 million in revenue in just 12 months.', '“We had the goal of $1 million in the first year and we blew that away in only 50 days,” co-founder Jeremy Fleming told news.com.au.', 'But IsoKing was born out of a mad necessity to save the event staging company, Stagekings, that he had created six years ago with wife Tabitha. Business was booming as they created sets for the likes of Ninja Warrior, the Commonwealth Games opening ceremony and at Edinburgh Castle for the Military Tattoo.', 'But when it was announced Australia was going into a national lockdown in March, they saw the loss of millions of dollars of work overnight.', '“We faced a real prospect of losing everything, it’s a family owned business, and we talked about how realistically we were looking at losing the house and everything – it was a horrible time,” he said.', '“We had to tell all the staff we had no work for them and one week later we sent them home. It was an extremely stressful time.”', 'But drawing on their head of design Mick Jessop’s hobby in designing furniture – who had also 3D printed his house – Mr Fleming decided to tap into the hoards of people working from home. He tasked Mr Jessop with creating a flat pack desk, which they planned to deliver on the way home from their warehouse.', 'RELATED: Aussie woman’s ‘quirky’ $1.5M shoe empire', 'The desk that started it all for IsoKing. Picture: SuppliedSource:Supplied', 'A post he put out on social media about making the desks to help them “keep the lights on” changed everything. It went viral, after being shared by thousands of people and seen by millions. In a matter of days they were selling hundreds of desks and pulling in event workers who had also had their jobs decimated by the pandemic.', 'Over the past year, IsoKing has sold 35,000 desks, with a number of different designs ranging in price from $249 to $549, while making other requests such as shoe and wine racks, hat towers and scooter and surfboard racks.', 'The 43-year-old, who has three children aged 11, 9 and 6 with Tabitha, credits the success to incredible timing.', '“We moved really quickly and it was around the same time public gathering bans were put in place and whole industries were having to work from home and Officeworks were sold out and Ikea had no desks,” he explained.', '“Chinese manufacturers were saying 18 to 20 week lead time for a desk and it was all to do with the story too. People really connected with the story and appreciated we were having a go and because we were delivering the next day that also helped.”', 'Stagekings made a roaring comeback in March with a lot of film production, TV work and corporate events keeping them busy.', 'There’s also been requests for the company to do supermarket fit-outs, pop up stores and more commercial work on the back of IsoKing, he added.', 'RELATED: Aussie brand’s $8m from grocery staple', 'Mr King jokes that he wants to save marriages with the new Florence range of furniture. Picture: SuppliedSource:Supplied', 'It meant a crossroads on whether they should continue with IsoKing. But with requests for bedframes and bookcases, they wanted to take it even further, and have just launched a new range of furniture with six pieces.', 'All pieces are made using locally sourced sustainable birch ply, and stay true to the brand’s sleek scandi style, with easy, no tools assembly.', 'It’s called the Florence range, in a nod to the first stage they built for the event business, which was for the rock band Florence and the Machine.', 'It includes a single bedframe for $1590 and a queen size one which costs $2190, while a bedside table will set you back $325. There’s also a coffee table for $1050 and an entertainment unit retailing at $1350.', 'The cheapest bit of furniture in the range is a side table for $290, while the bookcase is the most expensive piece selling for $2590.', '“We get so much feedback that people hate allen keys and since the very beginning that was some of the biggest feedback, how simply the desk all goes together, and that was the aim with this range,” he said.', '“I joke we are trying to look after marriages as I’ve heard so many stories about people fighting over Ikea furniture.”', 'All pieces are made using sustainably sourced local birch ply. Picture: SuppliedSource:Supplied', 'IsoKing At Home evolves the company’s home office ethos of form meets function to a full range of permanent furniture. Picture: SuppliedSource:Supplied', 'The future for IsoKing is to have a range that would fill up a two-bedroom apartment, revealed Mr Fleming.', '“We want to have a whole range that people can put in the back of a ute or van and build in their apartment in 10 or 15 minutes, as well as really designer looking stuff,” he said. “We want to make simple, efficient systems and ranges, particularly for people that continually move around, so that’s mostly those younger uni people.”', 'Based in Sydney, Mr Fleming also wants to take IsoKing global and has a goal to become the next Koala Furniture.', '“The big dream is that we have a really strong e-commerce furniture business. We kind of compare ourselves to Koala in a way. They have now moved overseas and we have had a lot of inquires from the US, so we are looking at exporting so we have very big plans,” he said.', '“Other people have said we are the next Ikea and it’s kinda ridiculous, but it’s funny.”', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.39539942615524004	0.10459767945233064	Positive
['Experts have revealed an unsettling theory about Sydney’s latest COVID outbreak that could mean the ‘missing link’ is never found.', 'The Therapeutic Goods Administration has confirmed five new cases of blood clots linked to the AstraZeneca vaccine – and is investigating an additional three possible cases.', 'Experts have a theory who the missing link in the latest NSW outbreak could be. Picture: Rizwan TabassumSource:AFP', 'An asymptomatic vaccinated hotel quarantine or medical worker could be the missing link in the NSW mystery COVID-19 outbreak, say experts – but we might never know.', 'NSW authorities are scrambling to work out how a man in his fifties contracted coronavirus that genomic sequencing has traced back to a returned traveller who tested positive in hotel quarantine.', 'NSW health authorities have given themselves 72 hours to find the missing link between the man from Sydney’s eastern suburbs and a passenger who returned from the US before harsh restrictions are relaxed.', 'The man tested positive on Wednesday, and his wife on Thursday.', 'Professor Peter Collignon says there is the possibility that the ‘missing link’ in NSW is a vaccinated worker associated with returned travellers. Picture: SuppliedSource:News Corp Australia', 'Quarantine hotel workers and medical staff that are vaccinated against COVID-19 can potentially be asymptomatic and inadvertently spread the virus, says Professor Peter Collignon, from the Australian National University Medical School.', 'Being asymptomatic would reduce the chances a person would see for the need to get tested, as they’d have no indication they were sick.', 'Dr Collignon said a vaccinated person was still at risk, “but a much lower risk”, of spreading the virus. When asked if the strain they may pass on could be less severe, he replied “yes”.', '“In some ways, it’s more likely (to be a worker associated with hotel quarantine), because the majority of people associated with quarantine and with the transport of returned travellers are vaccinated,” Professor Collignon told NCA NewsWire.', '“Unless this ends up being from an overseas aircrew or something.', '“The more we have quarantine workers vaccinated, the more of a chance one of these episodes will be related to someone that is vaccinated.', '“By the same token, if we had 10 episodes due to quarantine workers before, once they’re vaccinated, instead of 10, we may have two or three and (those infected) have a less severe infection and a shorter time of spreading the virus.”', 'NSW chief health officer Dr Kerry Chant says they have 72 hours to find the “missing link”. Picture: NCA NewsWire / Christian GillesSource:News Corp Australia', 'NSW chief health officer Kerry Chant said has conceded so far they “can’t find any direct link between our (cases)”.', '“So what we’re concerned about is that there is another person that is yet to be identified that infected our case,” she said.', 'In late March, a vaccinated Brisbane nurse, who was part of a cluster that forced the city into lockdown, had tested positive while showing no symptoms.', '“She does work on the ward and she was tested as part of the asymptomatic screening testing process for that ward and was found to be positive,” Queensland’s chief health officer Dr Jeanette Young said in March.', '“She has since developed some symptoms, but she was part of that testing.”', 'Australian Medical Association vice-president Chris Moy could not rule an asymptomatic worker spreading the virus. Picture: SuppliedSource:Supplied', 'Australian Medical Association vice-president Dr Chris Moy said he could not rule out an asymptomatic quarantine worker being the source of the spread.', 'He said stifling the outbreak of coronavirus was all about reducing probabilities and that’s why it was vital for people to get vaccinated against the disease.', '“Everything has to be on the table and they have to consider it, but I suspect it may be something they haven’t discovered,” Dr Moy said.', '“It’s a probability game and the probability to transfer the infection if you are vaccinated is much lower.”', 'Both Dr Moy and Professor Collignon said it was imperative that anyone who had been vaccinated still get tested regardless of how mild the symptoms were.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.3952178030303029	0.04280786178107606	Positive
"['US President Joe Biden was under intense pressure from world leaders which deplored the slow distribution of vaccines around the world even as 57 percent of US adults have received at least one dose', 'With soaring Covid-19 rates in poorer countries like India, pressure is on for Big Pharma to waive vaccine patent protectionsSource:AFP', 'Waiving patent protections for Covid-19 vaccines is fiercely opposed by Big Pharma because they say it would set a precedent that could threaten future innovations, and insist the move would not speed up production.', 'Here are some of the consequences waiving the patent protection on novel coronavirus vaccines could have.', 'The vaccine makers say patents are not the key factor impeding faster production.', 'Mastering the messenger RNA (mRNA) technology, which is the basis of the Pfizer-BioNTech and Moderna vaccines, buying equipment, conducting clinical trials, and setting up large-scale manufacturing -- all of this takes time.', 'Vaccine production also is hampered by customs barriers and shortages of certain ingredients.', 'Waiving the patents ""doesn\'t mean that countries like India could just speed up manufacturing hundreds of millions of doses,"" so it is ""not going to hurt them materially in the months ahead,"" says Ian Gendler of the Value Line research firm.', '""They\'re not doing it voluntarily,"" said Farasat Bokhari, a health economist specializing in competition at Britain\'s University of East Anglia.', ""- 'Slippery slope' -"", '""How will new vaccines come,"" he asked on Twitter. Alzheimer\'s is a global crisis, as is cancer. ""Which will be next to have patents broken when this precedent is set?"" he asked.', 'But waiving patents for Covid-19 vaccines ""sets the path and the precedent for removing it for other public emergencies in the future as well,"" Bokhari said -- because it would remove the ""incentives ... for firms to invest next time.""', 'For Damien Conover, a pharmaceutical sector analyst at Morningstar, the patent waiver is ""more optics"" for the Biden administration, which ""is showing support with the developing world, rather than really having a major impact.""', '""We still need to solve that problem,"" Bokhari said. ""We need to see where the bottlenecks are, why is it that production is not increasing.""', 'Shyam Balganesh, intellectual property specialist at Columbia University in New York, favors pooling knowledge of Covid-19, since the virus is not going to disappear anytime in the near future.', 'Balganesh cautioned that the final outcome of the negotiations in the World Trade Organization (WTO) remains unclear.', 'How long the vaccine patent waivers will be in place, or whether Covid-19 treatments will be covered by the waiver are among the ""wrinkles (that) have to be ironed out.""', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4091679784861604	0.05350255804801259	Positive
['Developers are tussling to take over a Kensington project fast-tracked to stimulate Victoria’s COVID-19 recovery.', 'No. 346-350 Macaulay Road, Kensington, has had 10 unsolicited offers since being fast-tracked.Source:Supplied', 'Development “giants” and super groups are tussling to take over a Melbourne project fast-tracked to boost Victoria’s economy in the wake of COVID-19.', 'Last year authorities brought forward approvals for more than $1bn in large projects to stimulate construction jobs, including a $70m, six-building precinct slated for 346-350 Macaulay Road, Kensington.', 'After 10 subsequent unsolicited offers for the 424-apartment development, its proponents United Asia Group have listed it for sale.', 'RELATED: ABC lists former Elsternwick studio where Countdown was filmed', 'Property Council predicts $1.5bn home loan plunge for Victoria', 'Descendants of Melbourne knight collect $100m+ for family farm', 'Is the property market too hot?', 'They paid about $35m for the 8803sq m site, formerly home to Vision Australia, in 2018.', 'With plans and permits in place it is expected to snare close to $50m.', 'UAG founder Nicole Chow said they had fielded offers from development “giants” and “institutional groups” who “want to do it quick”.', 'Ms Chow added that with another project underway in West Melbourne and work shortly starting on a Toorak project, they already had construction commitments in the city.', 'Landscaping and laneways will make the area more pedestrian friendly.Source:Supplied', 'UAG architect Tony Battersby said it was the first time the company had considered selling a development site.', '“This is the first time we have done this, it’s an unusual situation with COVID-19,” Mr Battersby said.', '“(And) our display suite is almost done on site, so we may still develop it.”', 'JLL’s Victorian head of middle markets and metropolitan investments Josh Rutman is working on the sale and said “build-to-rent players are making offers”.', '“They like the idea of the precinct plan, and having good retail on the ground floor — plus with the two train stations it’s got a lot going for it,” Mr Rutman said.', 'He was not able to name groups who had made approaches due to the ongoing sales process, but said they included the Australian and international groups most actively pursuing build-to-rent options across the city.', 'UAG said they were still keen to see the project come to fruition.Source:Supplied', 'Conjunctional agency Colliers International’s Trent Hobart said the booming residential property market was also driving developers to seek “prime development sites”.', 'Part of the Arden-Macaulay Structure Plan that is expected to revitalise the formerly industrial area into a sustainable work and home environment over the next 30 years, the Macaulay Road development will include a central courtyard, gym, pool, water features and a mix of gardens and laneways.', 'It has been designed by Battersby Chow Studio architects and Hayball Architects, while landscaping will be overseen by Openwork.', 'The project will replace the former home of Vision Australia.Source:Supplied', 'A four-storey office building and a warehouse are yet to be demolished to make way for development and engineering contractor John Holland have a short-term lease to use the space as they work on the nearby Metro Tunnel project.', 'Sign up to the Herald Sun Weekly Real Estate Update. Click here to get the latest Victorian property market news delivered direct to your inbox.', 'MORE: Grand Toorak tower mansion once owned by Steve Vizard for sale', 'Rob Mills: architect shares property journey from recession to renos', 'Neighbours: On-screen home of Jarrod “Toadfish” Rebecchi sells for $1.6m', 'Originally published asBig players battle for fast-tracked project', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.36187888198757767	0.16306935817805385	Positive
"['More restrictions will ease across Victoria, with the move allowing more people inside bars, restaurants and nightclubs.', ""Sky News host Peter Gleeson says &quot;the hotel quarantine fiasco in Victoria is real&quot;, the Coate Inquiry was &quot;essentially a whitewash&quot;, and the system needs a royal commission. A senior Andrews government bureaucrat managing infection prevention across Victoria's hotel quarantine program has been reported to authorities twice since March after defying a Defence Force request for a mandatory COVID-19 test and breaching infection-control protocols. PR Counsel Principal Kristy McSweeney said Victorian taxpayers should not forget the parade of ministers walking in front of the inquiry, backed by barristers and various QCs to defend ministers &quot;and not tell us anything at all&quot;."", 'Victorian Health Minister Martin Foley announced more easing of COVID restrictions in Victoria. Picture: NCA NewsWire / Andrew HenshawSource:News Corp Australia', 'Victorians are set for a further easing of COVID-19 restrictions as the state enters its 69th consecutive day without recording a locally acquired case.', 'From May 28, small to medium-sized venues will be able to have up to 200 people per space without any density limit.', 'The state government announcement on Friday morning means the state’s live music venues, restaurants, bars and nightclubs will be able to welcome more patrons following a year of strict restrictions.', 'The changes would apply for spaces that are 400 square metres or below, with larger spaces still needing to follow density limits.', 'But Victorians were urged to ramp up their use of the QR code service after health officials expressed concern at “low rates of check-ins”.', 'A recent state government study showed just 41 per cent of visitors to hospitality venues checked in every time. Picture: NCA NewsWire / Jenny EvansSource:News Corp Australia', 'A recent state government study showed just 41 per cent of visitors to hospitality venues checked in every time, while 24 per cent of sites visited by authorised officers between April 30 and May 2 were warned or received notices due to lack of compliance with electronic record keeping.', '“This change means checking in will be quick and easy and ensure the data is high quality and easily available to our contract tracers should any venue be listed as an exposure site,” Health Minister Martin Foley said.', 'Government Services and Creative Industries Minister Danny Pearson welcomed the announcement.', '“This is great news for many live music venues, restaurants and nightclubs who can open the doors to up to 200 people per space – but getting every Victorian to check in using the QR code service is the goal,” he said.', 'Comments', ""To join the conversation, please Log in. Don't have an account? Sign up"", 'Join the conversation, you are commenting as  Logout', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.49704481792717087	0.24052839317545202	Positive
"['Prime Minister Scott Morrison has confirmed the India travel ban will be ending on May 15 but flagged no changes would be made to the ""biosecurity orders"" in the interim.\n\nMr Morrison said the travel ban worked to get the number of infections in the Howard Springs quarantine facility to “more manageable levels” and will be at a level which allows the restarting of flights.\n\n“As planned we will be able to return to having those repatriation flights from India from the 15th of May,” he said. \n\nMr Morrison also said the controversial Biosecurity Act which made it illegal for Australian citizens to enter the country for the first time in Australia’s history “has been highly effective” but will not be changed before they end on May 15.\n\n“There will be no change to the biosecurity orders that we have put in place which were put in place to run to the 15th of May, that biosecurity order is working exactly as it was intended to and it will remain in place with no change until the 15th of May. \n\nMr Morrison said there would be three repatriation flights in May and all returning travellers would be tested for COVID-19 before boarding.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5517460317460318	0.2769047619047619	Positive
"['An 11am update will reveal whether Sydney’s outbreak has spread further – but the NSW Premier has already hinted it could be good news.', 'Mother’s Day will be slightly different this year as Sydneysiders are instructed to follow strict new COVID-19 safety measures this weekend.', 'NSW Premier Gladys Berejiklian has said she is “pleased” with the COVID-19 outbreak numbers that are expected to be presented at 11am. Picture: NCA NewsWire / Christian GillesSource:News Corp Australia', 'NSW Premier Gladys Berejiklian has said she is “pleased” with the COVID-19 outbreak numbers that are expected to be presented at 11am.', 'The planned news conference will reveal whether Sydney’s coronavirus outbreak has spread further after an eastern suburbs couple tested positive and sent health officials on a wild scramble to map their movements.', 'But Ms Berejiklian has already given a hint as to what the day might bring. She gave interviews to two morning television shows on Friday.', ""“Obviously we give our updates 11am and suffice to say very I'm pleased with where things are at,” Ms Berejiklian told Channel 7’s Sunrise program."", '“I’m pleased with the way the community has responded, I’m please with what (NSW) Health is doing.', '“We’ll be able to confirm everything at 11am but suffice to say I am pleased with how the situation is unfolding.”', '""I\'m very pleased with where things are at and we\'ll be able to confirm everything at 11am"" NSW Premier @GladysB hints that her state recorded low or no new community coronavirus cases on Thursday. pic.twitter.com/kdpXXARG5v', 'She said she preferred to wait to give a proper update until 11am because things might change before then.', 'NSW Health tallies coronavirus statistics by 24-hour periods that end at 8pm on the night before each announcement.', 'But sometimes when there have been community cases confirmed after that cut-off, authorities have announced them ahead of time.', 'Ms Berejiklian said despite the “pleasing” outcome, officials are still worried that there is at least one person in the community who has the virus and might be spreading it.', 'While officials have been able to figure out that the eastern suburbs couple were infected with the same virus as a returned traveller from the US, they don’t know who could have been the conduit between them.', 'The so-called missing link is one of the government’s greatest worries at the moment.', ""“It’s a mystery at the moment. We don't know who it is. It could be more than one person, it could be a worker that has passed it onto someone else, who has passed it onto someone else,” Ms Berejiklian said."", 'There are fears the coronavirus outbreak in Sydney could worsen. (Photo by Mark Metcalfe/Getty Images)Source:Getty Images', 'Health authorities have given themselves 72 hours to find the missing link between a man from the eastern suburbs in his 50s, diagnosed on Wednesday, and a returned traveller from the US before harsh restrictions imposed on the state in a bid to control the outbreak expire.', 'The new restrictions on bars, indoor gatherings and aged care facilities were brought in on Thursday afternoon, after the man and his wife tested positive for the coronavirus – marking the state’s first cases of local transmission in more than a month.', 'Residents were told they were required to adhere to the following public health guidelines until midnight on Monday:', 'Health officials have also added to a growing list of “venues of concern” where they believe people could have been exposed to the risk of the virus.', 'The Haymarket restaurant XOPP was the latest to be added to the list on Thursday night, and anyone who was there between 1.30pm and 2.30pm on April 28 has been urged to get tested.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.5233130999435346	0.21331874647092045	Positive
